date,field1,field2,field3,field4
2013-08-06 00:00:00+00:00,130.85,130.89,129.81,130.02
2013-08-07 00:00:00+00:00,130.02,130.18,128.47,128.75
2013-08-08 00:00:00+00:00,128.75,129.23,128.22,129.03
2013-08-09 00:00:00+00:00,129.03,129.71,128.29,128.39
2013-08-12 00:00:00+00:00,128.31,128.9,127.98,128.42
2013-08-13 00:00:00+00:00,128.42,130.47,128.34,130.04
2013-08-14 00:00:00+00:00,130.04,130.66,129.84,130.15
2013-08-15 00:00:00+00:00,130.15,130.72,129.43,129.75
2013-08-16 00:00:00+00:00,129.75,130.43,129.58,130
2013-08-19 00:00:00+00:00,130.05,131.03,129.86,130.69
2013-08-20 00:00:00+00:00,130.69,130.79,129.29,130.59
2013-08-21 00:00:00+00:00,130.59,131.01,130.33,130.54
2013-08-22 00:00:00+00:00,130.54,131.72,130.29,131.59
2013-08-23 00:00:00+00:00,131.59,132.43,131.55,132.1
2013-08-26 00:00:00+00:00,131.47,132.31,131.37,131.92
2013-08-27 00:00:00+00:00,131.92,131.96,129.85,130.18
2013-08-28 00:00:00+00:00,130.18,130.56,129.66,130.21
2013-08-29 00:00:00+00:00,130.21,130.53,129.99,130.22
2013-08-30 00:00:00+00:00,130.22,130.34,129.31,129.8
2013-09-02 00:00:00+00:00,129.82,131.38,129.79,131.1
2013-09-03 00:00:00+00:00,131.1,131.48,130.65,130.92
2013-09-04 00:00:00+00:00,130.92,131.71,130.71,131.66
2013-09-05 00:00:00+00:00,131.66,132.15,131.03,131.33
2013-09-06 00:00:00+00:00,131.33,131.48,129.91,130.63
2013-09-09 00:00:00+00:00,131.42,132.21,130.99,132.05
2013-09-10 00:00:00+00:00,132.05,133.31,131.92,133.05
2013-09-11 00:00:00+00:00,133.05,133.38,132.77,133.09
2013-09-12 00:00:00+00:00,133.09,133.16,131.73,132
2013-09-13 00:00:00+00:00,132,132.65,131.67,132.1
2013-09-16 00:00:00+00:00,132.31,132.43,131.61,132.12
2013-09-17 00:00:00+00:00,132.12,132.64,132.04,132.5
2013-09-18 00:00:00+00:00,132.5,132.6,131.87,132.23
2013-09-19 00:00:00+00:00,132.23,134.95,131.95,134.39
2013-09-20 00:00:00+00:00,134.39,134.74,134.17,134.37
2013-09-23 00:00:00+00:00,134.33,134.57,133.09,133.57
2013-09-24 00:00:00+00:00,133.56,134,132.7,133.4
2013-09-25 00:00:00+00:00,133.4,133.56,132.69,133.43
2013-09-26 00:00:00+00:00,133.43,133.94,132.89,133.45
2013-09-27 00:00:00+00:00,133.45,133.58,132.63,132.86
2013-09-30 00:00:00+00:00,131.99,133.12,131.38,132.9
2013-10-01 00:00:00+00:00,132.9,133.48,132.33,132.6
2013-10-02 00:00:00+00:00,132.6,132.71,131.42,132.37
2013-10-03 00:00:00+00:00,132.37,133.21,132.14,132.48
2013-10-04 00:00:00+00:00,132.48,132.69,131.77,132.14
2013-10-07 00:00:00+00:00,132.08,132.09,131.38,131.54
2013-10-08 00:00:00+00:00,131.54,132.04,131.15,131.58
2013-10-09 00:00:00+00:00,131.58,132.18,131.25,131.42
2013-10-10 00:00:00+00:00,131.42,132.81,131.41,132.66
2013-10-11 00:00:00+00:00,132.66,133.6,132.45,133.51
2013-10-14 00:00:00+00:00,133.02,133.52,132.87,133.46
2013-10-15 00:00:00+00:00,133.46,133.83,132.83,133.08
2013-10-16 00:00:00+00:00,133.08,133.75,132.65,133.51
2013-10-17 00:00:00+00:00,133.51,133.91,133.33,133.77
2013-10-18 00:00:00+00:00,133.77,134.19,133.61,133.79
2013-10-21 00:00:00+00:00,133.83,134.33,133.77,134.25
2013-10-22 00:00:00+00:00,134.25,135.51,134.2,135.18
2013-10-23 00:00:00+00:00,135.18,135.28,133.61,134.12
2013-10-24 00:00:00+00:00,134.12,134.79,133.9,134.4
2013-10-25 00:00:00+00:00,134.4,134.53,133.89,134.46
2013-10-28 00:00:00+00:00,134.63,134.99,134.56,134.73
2013-10-29 00:00:00+00:00,134.73,135.17,134.27,134.96
2013-10-30 00:00:00+00:00,134.96,135.3,134.77,135.13
2013-10-31 00:00:00+00:00,135.13,135.46,133.34,133.69
2013-11-01 00:00:00+00:00,133.69,133.7,132.61,133.08
2013-11-04 00:00:00+00:00,133.21,133.35,132.85,133.28
2013-11-05 00:00:00+00:00,133.28,133.36,132.37,132.77
2013-11-06 00:00:00+00:00,132.77,133.73,132.55,133.43
2013-11-07 00:00:00+00:00,133.43,133.53,131.89,132.05
2013-11-08 00:00:00+00:00,132.05,132.54,131.22,132.42
2013-11-11 00:00:00+00:00,132.48,133.15,132.21,133.01
2013-11-12 00:00:00+00:00,133.01,134.01,132.91,133.79
2013-11-13 00:00:00+00:00,133.79,133.96,133.23,133.68
2013-11-14 00:00:00+00:00,133.68,134.69,133.59,134.61
2013-11-15 00:00:00+00:00,134.61,135.32,134.49,135.21
2013-11-18 00:00:00+00:00,135.32,135.4,134.8,135.22
2013-11-19 00:00:00+00:00,135.22,135.71,134.61,135.49
2013-11-20 00:00:00+00:00,135.49,135.95,134.42,134.55
2013-11-21 00:00:00+00:00,134.55,136.04,134.11,135.96
2013-11-22 00:00:00+00:00,135.96,137.35,135.83,137.28
2013-11-25 00:00:00+00:00,137.31,137.99,137.02,137.4
2013-11-26 00:00:00+00:00,137.4,137.68,137.1,137.29
2013-11-27 00:00:00+00:00,137.29,138.79,137.25,138.57
2013-11-28 00:00:00+00:00,138.57,139.18,138.31,139.08
2013-11-29 00:00:00+00:00,139.08,139.71,138.97,139.22
2013-12-02 00:00:00+00:00,139.26,139.7,139.04,139.64
2013-12-03 00:00:00+00:00,139.64,140.03,139.03,139.23
2013-12-04 00:00:00+00:00,139.23,139.61,138.65,138.79
2013-12-05 00:00:00+00:00,138.79,139.57,138.43,139.04
2013-12-06 00:00:00+00:00,139.04,141.05,138.91,141.03
2013-12-09 00:00:00+00:00,140.76,141.8,140.69,141.69
2013-12-10 00:00:00+00:00,141.69,142.17,141.28,141.56
2013-12-11 00:00:00+00:00,141.56,141.69,140.92,141.36
2013-12-12 00:00:00+00:00,141.36,141.93,141.14,141.75
2013-12-13 00:00:00+00:00,141.75,142.83,141.42,141.87
2013-12-16 00:00:00+00:00,141.76,142.12,141.22,141.57
2013-12-17 00:00:00+00:00,141.57,141.95,140.98,141.26
2013-12-18 00:00:00+00:00,141.26,142.11,141.16,141.91
2013-12-19 00:00:00+00:00,141.91,142.9,141.54,142.27
2013-12-20 00:00:00+00:00,142.27,142.74,142.1,142.32
2013-12-23 00:00:00+00:00,142.25,142.71,142.1,142.51
2013-12-24 00:00:00+00:00,142.51,142.88,142.46,142.63
2013-12-25 00:00:00+00:00,142.63,143.16,142.54,142.84
2013-12-26 00:00:00+00:00,142.83,143.54,142.67,143.35
2013-12-27 00:00:00+00:00,143.35,145.69,143.32,144.59
2013-12-30 00:00:00+00:00,144.66,145.17,144.56,145.02
2013-12-31 00:00:00+00:00,145.02,145.17,144.42,145.13
2014-01-01 00:00:00+00:00,145.13,145.13,144.42,145.07
2014-01-02 00:00:00+00:00,145.07,145.13,142.89,143.37
2014-01-03 00:00:00+00:00,143.37,143.37,141.96,142.48
2014-01-06 00:00:00+00:00,142.48,142.78,141.5,141.9
2014-01-07 00:00:00+00:00,141.9,142.59,141.87,142.41
2014-01-08 00:00:00+00:00,142.41,143.17,142.21,142.4
2014-01-09 00:00:00+00:00,142.4,143.04,142.04,142.31
2014-01-10 00:00:00+00:00,142.31,143.06,142.06,142.39
2014-01-13 00:00:00+00:00,142.15,142.36,140.53,140.85
2014-01-14 00:00:00+00:00,140.85,142.36,140.5,142.26
2014-01-15 00:00:00+00:00,142.26,142.63,141.8,142.19
2014-01-16 00:00:00+00:00,142.19,142.91,141.71,141.91
2014-01-17 00:00:00+00:00,141.91,142.17,140.98,141.25
2014-01-20 00:00:00+00:00,140.93,141.38,140.33,141.2
2014-01-21 00:00:00+00:00,141.21,141.86,141.04,141.17
2014-01-22 00:00:00+00:00,141.17,141.83,141.06,141.49
2014-01-23 00:00:00+00:00,141.49,142.42,141.22,141.5
2014-01-24 00:00:00+00:00,141.5,141.77,139.76,139.98
2014-01-27 00:00:00+00:00,140,140.7,139.2,140.02
2014-01-28 00:00:00+00:00,140.03,140.99,139.99,140.6
2014-01-29 00:00:00+00:00,140.6,141.26,139.24,139.51
2014-01-30 00:00:00+00:00,139.51,139.95,138.9,139.3
2014-01-31 00:00:00+00:00,139.3,139.51,137.51,137.63
2014-02-03 00:00:00+00:00,137.6,138.11,136.66,136.75
2014-02-04 00:00:00+00:00,136.75,137.42,136.23,137.4
2014-02-05 00:00:00+00:00,137.4,137.54,136.55,137.24
2014-02-06 00:00:00+00:00,137.24,138.83,136.76,138.57
2014-02-07 00:00:00+00:00,138.57,139.61,138.17,139.53
2014-02-10 00:00:00+00:00,139.56,139.81,139.17,139.41
2014-02-11 00:00:00+00:00,139.41,140.3,139.28,140.06
2014-02-12 00:00:00+00:00,140.06,140.12,138.68,139.24
2014-02-13 00:00:00+00:00,139.24,139.77,138.88,139.71
2014-02-14 00:00:00+00:00,139.71,140.07,138.99,139.39
2014-02-17 00:00:00+00:00,139.49,139.76,138.96,139.59
2014-02-18 00:00:00+00:00,139.59,141.03,139.5,140.82
2014-02-19 00:00:00+00:00,140.82,140.92,140,140.66
2014-02-20 00:00:00+00:00,140.66,140.79,139.21,140.25
2014-02-21 00:00:00+00:00,140.25,141.27,140.21,140.9
2014-02-24 00:00:00+00:00,140.81,141.04,140.35,140.84
2014-02-25 00:00:00+00:00,140.84,140.97,140.13,140.49
2014-02-26 00:00:00+00:00,140.49,140.79,139.65,140.23
2014-02-27 00:00:00+00:00,140.23,140.29,138.79,139.99
2014-02-28 00:00:00+00:00,139.99,141.12,139.12,140.49
2014-03-03 00:00:00+00:00,139.74,140.07,139.29,139.31
2014-03-04 00:00:00+00:00,139.31,140.46,139.15,140.32
2014-03-05 00:00:00+00:00,140.32,140.78,140.19,140.6
2014-03-06 00:00:00+00:00,140.6,142.92,140.41,142.71
2014-03-07 00:00:00+00:00,142.71,143.79,142.54,143.33
2014-03-10 00:00:00+00:00,142.57,143.62,142.44,143.17
2014-03-11 00:00:00+00:00,143.17,143.44,142.67,142.79
2014-03-12 00:00:00+00:00,142.79,142.97,142.24,142.72
2014-03-13 00:00:00+00:00,142.72,143.38,140.99,141.11
2014-03-14 00:00:00+00:00,141.11,141.51,140.45,141.03
2014-03-17 00:00:00+00:00,140.83,141.98,140.7,141.52
2014-03-18 00:00:00+00:00,141.52,141.96,140.74,141.21
2014-03-19 00:00:00+00:00,141.21,141.62,141.07,141.49
2014-03-20 00:00:00+00:00,141.49,141.93,140.82,141.19
2014-03-21 00:00:00+00:00,141.19,141.3,140.44,141.04
2014-03-24 00:00:00+00:00,141.03,141.89,140.73,141.74
2014-03-25 00:00:00+00:00,141.74,141.74,140.7,141.4
2014-03-26 00:00:00+00:00,141.4,141.51,140.66,140.76
2014-03-27 00:00:00+00:00,140.76,141.04,140.19,140.43
2014-03-28 00:00:00+00:00,140.43,141.65,139.97,141.4
2014-03-31 00:00:00+00:00,141.45,142.6,141.32,141.96
2014-04-01 00:00:00+00:00,141.96,142.98,141.86,142.88
2014-04-02 00:00:00+00:00,142.88,143.48,142.73,142.85
2014-04-03 00:00:00+00:00,142.85,143.44,142.3,142.61
2014-04-04 00:00:00+00:00,142.61,142.66,141.39,141.54
2014-04-07 00:00:00+00:00,141.56,141.9,141.12,141.69
2014-04-08 00:00:00+00:00,141.69,141.8,140.62,140.62
2014-04-09 00:00:00+00:00,140.62,140.96,140.08,140.69
2014-04-10 00:00:00+00:00,140.69,141.55,140.6,140.91
2014-04-11 00:00:00+00:00,140.91,141.56,140.65,141.13
2014-04-14 00:00:00+00:00,140.71,140.92,140.43,140.78
2014-04-15 00:00:00+00:00,140.78,140.91,140.24,140.31
2014-04-16 00:00:00+00:00,140.31,141.76,140.25,141.4
2014-04-17 00:00:00+00:00,141.4,141.63,140.99,141.5
2014-04-18 00:00:00+00:00,141.5,141.65,141.36,141.45
2014-04-21 00:00:00+00:00,141.43,141.83,141.41,141.47
2014-04-22 00:00:00+00:00,141.47,141.77,141.22,141.63
2014-04-23 00:00:00+00:00,141.63,142,141.19,141.33
2014-04-24 00:00:00+00:00,141.33,141.79,141.05,141.5
2014-04-25 00:00:00+00:00,141.5,141.75,141.04,141.3
2014-04-28 00:00:00+00:00,141.38,142.15,140.99,141.91
2014-04-29 00:00:00+00:00,141.91,142.47,141.59,141.69
2014-04-30 00:00:00+00:00,141.69,142.15,141.13,141.62
2014-05-01 00:00:00+00:00,141.62,142.01,141.56,141.83
2014-05-02 00:00:00+00:00,141.83,142.41,141.65,141.77
2014-05-05 00:00:00+00:00,141.75,141.9,141.29,141.63
2014-05-06 00:00:00+00:00,141.63,142.1,141.36,141.45
2014-05-07 00:00:00+00:00,141.45,142.01,141.16,141.54
2014-05-08 00:00:00+00:00,141.54,142.36,140.8,140.87
2014-05-09 00:00:00+00:00,140.87,140.91,139.89,140.13
2014-05-12 00:00:00+00:00,139.99,140.63,139.99,140.49
2014-05-13 00:00:00+00:00,140.49,140.95,140.02,140.07
2014-05-14 00:00:00+00:00,140.07,140.28,139.49,139.51
2014-05-15 00:00:00+00:00,139.51,139.87,138.98,139.23
2014-05-16 00:00:00+00:00,139.23,139.44,138.78,139
2014-05-19 00:00:00+00:00,139.14,139.27,138.62,138.86
2014-05-20 00:00:00+00:00,138.86,139.31,138.55,138.62
2014-05-21 00:00:00+00:00,138.62,138.93,138.15,138.64
2014-05-22 00:00:00+00:00,138.64,139.13,138.4,138.94
2014-05-23 00:00:00+00:00,138.94,139.08,138.6,138.97
2014-05-26 00:00:00+00:00,138.91,139.1,138.73,139.06
2014-05-27 00:00:00+00:00,139.06,139.37,138.82,139.04
2014-05-28 00:00:00+00:00,139.04,139.11,138.3,138.34
2014-05-29 00:00:00+00:00,138.34,138.52,137.98,138.27
2014-05-30 00:00:00+00:00,138.27,138.88,138.09,138.74
2014-06-02 00:00:00+00:00,138.84,139.25,138.67,139.2
2014-06-03 00:00:00+00:00,139.2,139.75,139.11,139.74
2014-06-04 00:00:00+00:00,139.74,139.96,139.56,139.74
2014-06-05 00:00:00+00:00,139.74,139.81,138.68,139.71
2014-06-06 00:00:00+00:00,139.71,139.99,139.39,139.8
2014-06-09 00:00:00+00:00,139.87,140.09,139.27,139.3
2014-06-10 00:00:00+00:00,139.3,139.43,138.46,138.68
2014-06-11 00:00:00+00:00,138.68,138.69,137.88,138.01
2014-06-12 00:00:00+00:00,138.01,138.34,137.8,138.02
2014-06-13 00:00:00+00:00,138.02,138.56,137.73,138.17
2014-06-16 00:00:00+00:00,138.13,138.28,137.71,138.21
2014-06-17 00:00:00+00:00,138.21,138.54,138.16,138.36
2014-06-18 00:00:00+00:00,138.36,138.7,138.31,138.67
2014-06-19 00:00:00+00:00,138.67,138.89,138.42,138.76
2014-06-20 00:00:00+00:00,138.76,138.89,138.55,138.82
2014-06-23 00:00:00+00:00,138.8,138.87,138.29,138.56
2014-06-24 00:00:00+00:00,138.56,138.93,138.46,138.72
2014-06-25 00:00:00+00:00,138.72,138.91,138.57,138.81
2014-06-26 00:00:00+00:00,138.81,138.9,137.92,138.35
2014-06-27 00:00:00+00:00,138.35,138.49,137.99,138.41
2014-06-30 00:00:00+00:00,138.39,138.74,138.11,138.67
2014-07-01 00:00:00+00:00,138.67,139.14,138.65,139
2014-07-02 00:00:00+00:00,139,139.04,138.55,138.97
2014-07-03 00:00:00+00:00,138.97,139.28,138.96,139.02
2014-07-04 00:00:00+00:00,139.02,139.12,138.59,138.75
2014-07-07 00:00:00+00:00,138.75,138.83,138.44,138.56
2014-07-08 00:00:00+00:00,138.56,138.63,138.12,138.17
2014-07-09 00:00:00+00:00,138.17,138.76,138.15,138.62
2014-07-10 00:00:00+00:00,138.62,138.68,137.5,137.75
2014-07-11 00:00:00+00:00,137.75,138.05,137.68,137.9
2014-07-14 00:00:00+00:00,137.92,138.45,137.82,138.29
2014-07-15 00:00:00+00:00,138.29,138.43,137.89,137.92
2014-07-16 00:00:00+00:00,137.92,138.09,137.55,137.59
2014-07-17 00:00:00+00:00,137.59,137.6,136.92,137.06
2014-07-18 00:00:00+00:00,137.06,137.3,136.71,137.08
2014-07-21 00:00:00+00:00,137.09,137.16,136.89,137.03
2014-07-22 00:00:00+00:00,137.03,137.34,136.59,136.67
2014-07-23 00:00:00+00:00,136.67,136.76,136.41,136.62
2014-07-24 00:00:00+00:00,136.62,137.19,136.37,137.15
2014-07-25 00:00:00+00:00,137.15,137.25,136.65,136.77
2014-07-28 00:00:00+00:00,136.75,136.92,136.64,136.88
2014-07-29 00:00:00+00:00,136.88,137.1,136.76,136.97
2014-07-30 00:00:00+00:00,136.97,137.77,136.84,137.73
2014-07-31 00:00:00+00:00,137.73,137.86,137.51,137.66
2014-08-01 00:00:00+00:00,137.66,138.03,137.57,137.78
2014-08-04 00:00:00+00:00,137.71,137.91,137.43,137.51
2014-08-05 00:00:00+00:00,137.51,137.72,137.3,137.32
2014-08-06 00:00:00+00:00,137.32,137.35,136.16,136.54
2014-08-07 00:00:00+00:00,136.54,137.12,136.27,136.32
2014-08-08 00:00:00+00:00,136.32,136.95,135.73,136.83
2014-08-11 00:00:00+00:00,136.82,137.07,136.6,136.76
2014-08-12 00:00:00+00:00,136.76,136.89,136.37,136.61
2014-08-13 00:00:00+00:00,136.61,137.18,136.58,136.99
2014-08-14 00:00:00+00:00,136.99,137.25,136.8,137.04
2014-08-15 00:00:00+00:00,137.04,137.62,136.77,137.16
2014-08-18 00:00:00+00:00,137.03,137.27,136.79,137.04
2014-08-19 00:00:00+00:00,137.04,137.16,136.82,137.02
2014-08-20 00:00:00+00:00,137.02,137.39,136.99,137.36
2014-08-21 00:00:00+00:00,137.36,137.94,137.33,137.86
2014-08-22 00:00:00+00:00,137.86,138,137.32,137.64
2014-08-25 00:00:00+00:00,137.85,138.04,137.1,137.21
2014-08-26 00:00:00+00:00,137.21,137.42,137.02,137.26
2014-08-27 00:00:00+00:00,137.26,137.3,136.75,137.15
2014-08-28 00:00:00+00:00,137.15,137.26,136.42,136.71
2014-08-29 00:00:00+00:00,136.71,137.19,136.58,136.69
2014-09-01 00:00:00+00:00,136.72,137.04,136.66,136.91
2014-09-02 00:00:00+00:00,136.91,138.1,136.91,137.97
2014-09-03 00:00:00+00:00,137.97,138.28,137.75,137.79
2014-09-04 00:00:00+00:00,137.79,138.01,135.97,136.32
2014-09-05 00:00:00+00:00,136.32,136.61,135.82,136.11
2014-09-08 00:00:00+00:00,136.03,136.99,135.78,136.95
2014-09-09 00:00:00+00:00,136.95,137.49,136.59,137.44
2014-09-10 00:00:00+00:00,137.44,138.17,137.29,137.76
2014-09-11 00:00:00+00:00,137.76,138.52,137.74,138.31
2014-09-12 00:00:00+00:00,138.31,139.19,138.18,139.15
2014-09-15 00:00:00+00:00,139.17,139.22,138.47,138.63
2014-09-16 00:00:00+00:00,138.63,138.88,138.53,138.81
2014-09-17 00:00:00+00:00,138.81,139.49,138.78,139.35
2014-09-18 00:00:00+00:00,139.35,140.52,139.15,140.43
2014-09-19 00:00:00+00:00,140.43,141.23,139.69,139.89
2014-09-22 00:00:00+00:00,139.91,140.2,139.63,139.78
2014-09-23 00:00:00+00:00,139.78,140.22,139.27,139.96
2014-09-24 00:00:00+00:00,139.96,140.1,139,139.22
2014-09-25 00:00:00+00:00,139.22,139.7,138.44,138.58
2014-09-26 00:00:00+00:00,138.58,139.09,138.39,138.63
2014-09-29 00:00:00+00:00,138.61,139.13,138.58,138.84
2014-09-30 00:00:00+00:00,138.84,138.95,137.95,138.48
2014-10-01 00:00:00+00:00,138.48,138.8,137.7,137.81
2014-10-02 00:00:00+00:00,137.81,137.89,136.87,137.2
2014-10-03 00:00:00+00:00,137.2,137.88,137.11,137.36
2014-10-06 00:00:00+00:00,137.3,137.43,137.05,137.18
2014-10-07 00:00:00+00:00,137.18,137.77,136.56,136.97
2014-10-08 00:00:00+00:00,136.97,137.61,136.66,137.48
2014-10-09 00:00:00+00:00,137.48,137.94,136.84,136.92
2014-10-10 00:00:00+00:00,136.92,137.07,135.85,135.96
2014-10-13 00:00:00+00:00,136.02,136.3,135.55,136.11
2014-10-14 00:00:00+00:00,136.11,136.55,135.04,135.54
2014-10-15 00:00:00+00:00,135.54,136.06,135.16,135.36
2014-10-16 00:00:00+00:00,135.36,136.23,134.14,136.05
2014-10-17 00:00:00+00:00,136.05,136.72,135.76,136.38
2014-10-20 00:00:00+00:00,136.51,137.01,136.28,136.66
2014-10-21 00:00:00+00:00,136.66,136.97,135.7,135.79
2014-10-22 00:00:00+00:00,135.79,136.21,135.51,135.84
2014-10-23 00:00:00+00:00,135.84,137.01,135.21,136.82
2014-10-24 00:00:00+00:00,136.82,137.08,136.5,137.04
2014-10-27 00:00:00+00:00,137.12,137.47,136.59,136.86
2014-10-28 00:00:00+00:00,136.86,137.8,136.83,137.65
2014-10-29 00:00:00+00:00,137.65,138.03,137.42,137.72
2014-10-30 00:00:00+00:00,137.72,138.01,137.05,137.97
2014-10-31 00:00:00+00:00,137.97,140.8,137.68,140.68
2014-11-03 00:00:00+00:00,140.77,142.56,140.4,142.27
2014-11-04 00:00:00+00:00,142.27,142.54,141.7,142.42
2014-11-05 00:00:00+00:00,142.42,143.45,142.31,143.22
2014-11-06 00:00:00+00:00,143.22,144.22,142.19,142.44
2014-11-07 00:00:00+00:00,142.44,143.04,142.26,142.73
2014-11-10 00:00:00+00:00,142.55,142.94,142.09,142.58
2014-11-11 00:00:00+00:00,142.58,144.31,142.56,144.21
2014-11-12 00:00:00+00:00,144.21,144.71,143.35,143.6
2014-11-13 00:00:00+00:00,143.6,144.59,143.56,144.29
2014-11-14 00:00:00+00:00,144.29,145.84,144.18,145.67
2014-11-17 00:00:00+00:00,145.79,146.53,144.79,145.01
2014-11-18 00:00:00+00:00,145.01,146.7,144.97,146.36
2014-11-19 00:00:00+00:00,146.36,147.8,146.35,147.77
2014-11-20 00:00:00+00:00,147.77,149.14,147.69,148.07
2014-11-21 00:00:00+00:00,148.07,148.43,145.68,145.99
2014-11-24 00:00:00+00:00,145.81,147.33,145.59,147.15
2014-11-25 00:00:00+00:00,147.15,147.39,146.3,146.94
2014-11-26 00:00:00+00:00,146.94,147.31,146.5,147.14
2014-11-27 00:00:00+00:00,147.14,147.42,146.43,146.87
2014-11-28 00:00:00+00:00,146.87,147.98,146.71,147.72
2014-12-01 00:00:00+00:00,147.79,148.16,147.09,147.73
2014-12-02 00:00:00+00:00,147.73,148.2,147.46,147.67
2014-12-03 00:00:00+00:00,147.67,147.92,147.04,147.43
2014-12-04 00:00:00+00:00,147.43,148.95,147.3,148.26
2014-12-05 00:00:00+00:00,148.26,149.52,148.12,149.23
2014-12-08 00:00:00+00:00,149.2,149.78,148.19,148.69
2014-12-09 00:00:00+00:00,148.69,148.88,146.8,147.86
2014-12-10 00:00:00+00:00,147.86,148.25,147.02,147.27
2014-12-11 00:00:00+00:00,147.27,148.06,146.43,147.85
2014-12-12 00:00:00+00:00,147.85,148.18,146.96,147.99
2014-12-15 00:00:00+00:00,148.32,148.45,146.64,146.91
2014-12-16 00:00:00+00:00,146.91,147.03,144.96,146.72
2014-12-17 00:00:00+00:00,146.72,146.89,145.35,146.01
2014-12-18 00:00:00+00:00,146.01,146.77,145.42,146.21
2014-12-19 00:00:00+00:00,146.21,146.74,145.75,146.15
2014-12-22 00:00:00+00:00,146.08,147.12,145.9,146.9
2014-12-23 00:00:00+00:00,146.9,147.14,146.58,146.86
2014-12-24 00:00:00+00:00,146.86,147.14,146.45,146.84
2014-12-25 00:00:00+00:00,146.84,147.27,146.62,147
2014-12-26 00:00:00+00:00,147,147.11,146.48,146.6
2014-12-29 00:00:00+00:00,146.67,147.22,146.51,146.82
2014-12-30 00:00:00+00:00,146.82,146.82,144.77,145.24
2014-12-31 00:00:00+00:00,145.24,145.58,144.82,145.01
2015-01-01 00:00:00+00:00,145,145.48,144.04,144.91
2015-01-02 00:00:00+00:00,144.92,145.32,144.13,144.63
2015-01-05 00:00:00+00:00,144.45,144.65,142.3,142.62
2015-01-06 00:00:00+00:00,142.62,142.97,141.07,141.26
2015-01-07 00:00:00+00:00,141.26,141.67,140.57,141.35
2015-01-08 00:00:00+00:00,141.35,141.72,140.72,141.25
2015-01-09 00:00:00+00:00,141.25,141.36,140.19,140.32
2015-01-12 00:00:00+00:00,140.38,140.88,139.75,139.91
2015-01-13 00:00:00+00:00,139.91,140.51,138.99,139.01
2015-01-14 00:00:00+00:00,139.01,139.12,137.01,137.96
2015-01-15 00:00:00+00:00,137.96,138.79,135.05,135.4
2015-01-16 00:00:00+00:00,135.4,136.19,134.71,135.95
2015-01-19 00:00:00+00:00,135.91,136.83,135.14,136.44
2015-01-20 00:00:00+00:00,136.44,137.64,136.37,137.07
2015-01-21 00:00:00+00:00,137.07,137.3,135.81,136.58
2015-01-22 00:00:00+00:00,136.58,137.31,134.29,134.47
2015-01-23 00:00:00+00:00,134.47,135.06,130.92,131.95
2015-01-26 00:00:00+00:00,131.96,133.71,130.15,133.53
2015-01-27 00:00:00+00:00,133.53,134.06,132.5,133.81
2015-01-28 00:00:00+00:00,133.81,134.36,133.22,133.75
2015-01-29 00:00:00+00:00,133.75,134.07,132.4,133.78
2015-01-30 00:00:00+00:00,133.78,134.18,132.37,132.65
2015-02-02 00:00:00+00:00,132.58,133.6,132,132.94
2015-02-03 00:00:00+00:00,132.94,134.96,132.39,134.62
2015-02-04 00:00:00+00:00,134.62,135.36,133.9,134.15
2015-02-05 00:00:00+00:00,134.15,134.51,132.55,134.32
2015-02-06 00:00:00+00:00,134.32,135.19,134.03,134.79
2015-02-09 00:00:00+00:00,134.81,134.99,133.68,134.46
2015-02-10 00:00:00+00:00,134.46,135.29,134.05,135.03
2015-02-11 00:00:00+00:00,135.03,136.21,134.92,135.89
2015-02-12 00:00:00+00:00,135.89,136.7,134.72,135.36
2015-02-13 00:00:00+00:00,135.36,136.03,135.16,135.37
2015-02-16 00:00:00+00:00,135.38,135.55,134.24,134.44
2015-02-17 00:00:00+00:00,134.44,136.03,133.94,135.98
2015-02-18 00:00:00+00:00,135.98,136.24,135.11,135.27
2015-02-19 00:00:00+00:00,135.27,135.94,134.95,135.27
2015-02-20 00:00:00+00:00,135.27,135.9,133.55,135.51
2015-02-23 00:00:00+00:00,135.49,135.99,134.45,134.72
2015-02-24 00:00:00+00:00,134.72,135.61,134.52,134.78
2015-02-25 00:00:00+00:00,134.78,135.23,134.57,135.15
2015-02-26 00:00:00+00:00,135.15,135.37,133.55,133.7
2015-02-27 00:00:00+00:00,133.7,134.27,133.45,133.94
2015-03-02 00:00:00+00:00,133.73,134.6,133.65,134.29
2015-03-03 00:00:00+00:00,134.29,134.45,133.68,133.95
2015-03-04 00:00:00+00:00,133.95,133.97,132.41,132.62
2015-03-05 00:00:00+00:00,132.62,133.59,132.11,132.36
2015-03-06 00:00:00+00:00,132.36,132.57,130.89,131
2015-03-09 00:00:00+00:00,130.85,131.81,130.71,131.74
2015-03-10 00:00:00+00:00,131.74,131.87,129.63,129.74
2015-03-11 00:00:00+00:00,129.74,129.96,127.63,127.88
2015-03-12 00:00:00+00:00,127.88,129,127.66,128.76
2015-03-13 00:00:00+00:00,128.76,129.07,126.91,127.42
2015-03-16 00:00:00+00:00,127.3,128.79,126.99,128.54
2015-03-17 00:00:00+00:00,128.54,129.16,128.09,128.63
2015-03-18 00:00:00+00:00,128.63,129.05,128.27,128.94
2015-03-19 00:00:00+00:00,128.94,131.73,128.37,128.61
2015-03-20 00:00:00+00:00,128.61,130.7,128.43,129.9
