date,AUDCAD,AUDJPY,EURUSD,USDJPY,USDKRW,000005.SZ,0005.HK,1299.HK,2388.HK,2813.HK,3010.HK,3077.HK,3081.HK,600016.SH,600028.SH,601398.SH,601628.SH
05/12/2019,0.029361442,0.01289096,0.012599477,0.02034609,0.017022112,0.025051184,0.033757738,0.008245654,0.039941518,0.035565142,0.048992037,0.043561349,0.03057548,0.039541853,0.037832485,0.037645151,0.026396158
05/13/2019,0.045478835,0.047174668,0.027287649,0.012688125,0.015208573,0.008341548,0.035637873,0.024612672,0.048410191,0.032450997,0.040929502,0.031959523,0.040671585,0.037748944,0.005590784,0.020772152,0.010796247
05/14/2019,0.047062931,0.013760824,0.017429443,0.003050071,0.000323113,0.017540532,0.008623815,0.025098779,0.005819004,0.009226796,0.035336506,0.023615486,0.036123066,0.003866778,0.026741995,0.042196291,0.046430698
05/15/2019,0.003606055,0.042843666,0.020456035,0.047196706,0.038427775,0.009238635,0.041651106,0.039427933,0.023883337,0.049219688,0.036681912,0.045370076,0.045745339,0.020606596,0.02051126,0.004447553,0.023522384
05/16/2019,0.022490833,0.034190704,0.024655716,0.005896283,0.034625033,0.007542803,0.021727882,0.016425083,0.035202308,0.034082659,0.032795023,0.036373411,0.02703957,0.035467845,0.002438672,0.028773457,0.034153278
05/17/2019,0.007916906,0.012111947,0.022409016,0.011624126,0.002417883,0.001389059,0.046274787,0.003463013,0.037512138,0.015359093,0.044344291,0.006997246,0.03759236,0.039800513,0.044110562,0.002534009,0.016560468
05/18/2019,0.015253112,0.021773795,0.012297729,0.008583427,0.012870013,0.023226321,0.039315639,0.007003442,0.019113955,0.000704754,0.034629555,0.038538988,0.042807397,0.001984901,0.030410141,0.017701552,0.031620287
05/19/2019,0.030439448,0.041529627,0.015250149,0.017865975,0.043317332,0.00457626,0.017011568,0.043119904,0.013015853,0.03805615,0.001551462,0.015851195,0.032650381,0.044308939,0.049054049,0.041494457,0.015679519
05/20/2019,0.02148515,0.024143368,0.004452257,0.031034462,0.020499918,0.023207364,0.033743281,0.007870731,0.044871545,0.010802427,0.047804692,0.021847756,0.047069978,0.049622074,0.015298464,0.010030797,0.040885533
05/21/2019,0.04959768,0.049123732,0.004968578,0.035336546,0.028381853,0.048134024,0.047315703,0.02467949,0.039416597,0.009120379,0.031516375,0.044457647,0.038978452,0.036629535,0.020626896,0.011421013,0.01526174
05/22/2019,0.028115269,0.025256733,0.027319184,0.007723966,0.032791214,0.015721947,0.019851463,0.014195258,0.049325507,0.016425934,0.008899206,0.027264203,0.024590412,0.011537167,0.001332973,0.049898511,0.006907671
05/23/2019,0.039843168,0.036695333,0.034777728,0.024027801,0.044018824,0.009324682,0.040037213,0.003960863,0.04453256,0.047458325,0.036342509,0.049301952,0.024862434,0.042949213,0.013509064,0.028577054,0.021040143
05/24/2019,0.03064912,0.017633342,0.003838492,0.003252021,0.040094428,0.000473191,0.034587737,0.011058223,0.035576403,0.011644553,0.043552508,0.046713105,0.043999838,0.045945719,0.030198009,0.047094882,0.030265668
05/25/2019,0.02580884,0.018716785,0.011835242,0.025220133,0.007758317,0.00336037,0.036386607,0.009330292,0.04836359,0.03347025,0.010402684,0.02786735,0.010649943,0.010969169,0.046346907,0.0198137,0.01632657
05/26/2019,0.02668164,0.021337846,0.001227789,0.024090732,0.012357859,0.013461578,0.024417671,0.047101285,0.004598674,0.045209774,0.001638856,0.04720385,0.044543853,0.046630956,0.047667214,0.013961502,0.021788475
05/27/2019,0.019157678,0.017319848,0.001976311,0.014113307,0.040815547,0.013106973,0.034168627,0.03830714,0.001402476,0.047732567,0.021937931,0.00997035,0.04931512,0.045425334,0.047491028,0.045748084,0.008706567
05/28/2019,0.038971474,9.34E-05,0.007121053,0.025596635,0.023763129,0.033943066,0.035931439,0.043333751,0.01070281,0.003545609,0.005799231,0.012063284,0.035594708,0.003871088,0.006744973,0.022493249,0.001374043
05/29/2019,0.031364746,0.035895263,0.014167095,0.005819235,0.008871655,0.01522675,0.030114319,0.005698079,0.038926311,0.006532344,0.022031216,0.019850819,0.039315738,0.025782819,0.043554398,0.007145155,0.029595759
05/30/2019,0.020036475,0.003689343,0.001581664,0.039345651,0.021831131,0.002200926,0.011679252,0.010237549,0.043152468,0.025688416,0.022979922,0.026025913,0.048294387,0.008156764,0.019649295,0.03154844,0.021831537
05/31/2019,0.006499491,0.003177961,0.021777519,0.030854564,0.024954314,0.037217279,0.037352169,0.016546393,0.042823081,0.012066107,0.007541267,0.014754013,0.016960843,0.015902531,0.036055212,0.043179459,0.027617229
06/01/2019,0.039769959,0.002513564,0.035891463,0.039201838,0.046420831,0.040768531,0.048602747,0.027388246,0.01687508,0.014851965,0.044317565,0.025646435,0.006743683,0.000545299,0.04422555,0.003179447,0.020242543
06/02/2019,0.003459632,0.035655958,0.036053462,0.020076511,0.041257163,0.043236904,0.029543678,0.00933134,0.005154599,0.0359124,0.016669444,0.016025821,0.045582449,0.014895899,0.003557292,0.009903586,0.01618844
06/03/2019,0.007321886,0.046903594,0.006777346,0.016165868,0.038244994,0.025693035,0.02849851,0.046949914,0.026576005,0.018494993,0.008699967,0.0284769,0.000664716,0.018897374,0.046485357,0.048821682,0.000888245
06/04/2019,0.021702418,0.033015465,0.047754989,0.048129795,0.048238726,0.015793114,0.023761475,0.049477696,0.013856667,0.028602811,0.015549767,0.002701333,0.019570462,0.035959061,0.031068259,0.047229267,0.009360768
06/05/2019,0.007995048,0.043225246,0.027449,0.007302899,0.037667176,0.046310143,0.043476731,0.035715596,0.015749358,0.002044782,0.029337746,0.038040554,0.049214735,0.028400889,0.015614789,0.037440305,0.023209009
06/06/2019,0.020171788,0.015258277,0.016267472,0.049831296,0.027862833,0.001544841,0.034773037,0.049483251,0.020433051,0.037527477,0.021150867,0.043370475,0.031428552,0.047121251,0.011497065,0.019745941,0.020136232
06/07/2019,0.04742035,0.025489561,0.030161748,0.045457194,0.027215102,7.35E-05,0.011519676,0.020705727,0.017439714,0.039257479,0.026953072,0.02376828,0.022332784,0.004274913,0.018574437,0.025972343,0.015279709
06/08/2019,0.005252933,0.004207644,0.001390068,0.009812378,0.047550904,0.042021776,0.011560065,0.022309378,0.045138262,0.015154106,0.019567293,0.038077428,0.048110573,0.017159555,0.049892977,0.020672426,0.014545065
06/09/2019,0.036075798,0.048974439,0.022314263,0.035734881,0.030386978,0.030478758,0.012909536,0.049215141,0.013474961,0.023264581,0.0247493,0.041362832,0.049449679,0.043619568,0.045161159,0.025119963,0.023503753
06/10/2019,0.038167703,0.019812634,0.014231642,0.012419251,0.013918329,0.039721076,0.046548062,0.032436704,0.001958511,0.021602128,0.047947146,0.033916252,0.019181185,0.005582832,0.001855648,0.01185827,0.045779774
06/11/2019,0.016064028,0.047837799,0.01408551,0.044162892,0.028522194,0.043240235,0.027686118,0.012430906,0.02336136,0.033636644,0.001669261,0.005028335,0.0371533,0.044104684,0.039790798,0.024568209,0.041984674
06/12/2019,0.040703242,0.001849219,0.044225589,0.014679944,0.019712175,0.005770572,0.045772286,0.001041077,0.030153263,0.012376047,0.045185829,0.041431647,0.023475487,0.005327352,0.021720594,0.045902763,0.026359143
06/13/2019,0.040419815,0.045063348,0.021340861,0.000312271,0.008918106,0.034106855,0.040475065,0.01726106,0.000440627,0.047168757,0.03272558,0.021155385,0.044765383,0.023815913,0.013931536,0.034403034,0.022173321
06/14/2019,0.015430278,0.026832174,0.016357575,0.015942008,0.003521659,0.038678228,0.012961066,0.003389901,0.019494465,0.024017216,0.005480551,0.020341984,0.018181615,0.021216517,0.014650896,0.040226003,0.003222916
06/15/2019,0.003847292,0.048054813,0.029436596,0.020652137,0.016277192,0.032158864,0.005508289,0.033494861,0.039804513,0.037029273,0.017518052,0.013281211,0.036293332,0.012832644,0.028459445,0.027733375,0.049023936
06/16/2019,0.005307473,0.025072914,0.032375382,0.002853046,0.042456618,0.013886175,0.046119565,0.039489179,0.003449017,0.049284486,0.003900911,0.040801262,0.009064253,0.034623838,0.009587737,0.000517663,0.015464039
06/17/2019,0.015509173,0.007817316,0.042891812,0.043583168,0.034764043,0.033214895,0.037011106,0.01099641,0.005163755,0.038574789,0.019811692,0.036968567,0.018991616,0.006801736,0.028766274,0.018227313,0.045028304
06/18/2019,0.03739102,0.047483084,0.000203951,0.00211023,0.021123615,0.008209718,0.029013722,0.001897129,0.026731492,0.025906553,0.03736104,0.007340484,0.021125529,0.007235062,0.011254931,0.043730304,0.017654661
06/19/2019,0.00560083,0.025035151,0.039903856,0.040301517,0.030919943,0.009452356,0.027775628,0.009289093,0.001366646,0.001767888,0.006138125,0.030072406,0.022858956,0.043133938,0.041835725,0.037020414,0.008439935
06/20/2019,0.021239157,0.020689323,0.008253267,0.039678142,0.009044117,0.02230154,0.009520549,0.016539568,0.044133336,0.019315992,0.01766868,0.002621182,0.008991822,0.009194084,0.039877125,0.049176589,0.045607848
06/21/2019,0.029271898,0.028799691,0.014001994,0.013367452,0.026417,0.017645904,0.036927662,0.032226326,0.03080905,0.019946621,0.048189176,0.017164208,0.036700587,0.049957893,0.019045025,0.031703389,0.039007802
06/22/2019,0.03163272,0.002917055,0.011598671,0.008624348,0.016562754,0.025858885,0.028023075,0.044353653,0.024455482,0.025465763,0.04346234,0.008844786,0.021151407,0.009221611,0.030073693,0.048325313,0.042334868
06/23/2019,0.005743548,0.037766327,0.0397896,0.003756994,0.041044004,0.047917567,0.000873856,0.014418626,0.026283882,0.039421825,0.041876038,0.043780858,0.020686942,0.001763451,0.001934429,0.026657009,0.017484732
06/24/2019,0.046421197,0.009707775,0.04632269,0.007096385,0.029968167,0.028836197,0.016789496,0.033700895,0.016546937,0.011320724,0.038812596,0.048079507,0.014424617,0.038234678,0.009619339,0.03564572,0.049574853
06/25/2019,0.026348656,0.046643452,6.85E-05,0.013062129,0.023671902,0.005225405,0.004154658,0.019395792,0.020886549,0.015969987,0.030506394,0.040864475,0.031068264,0.041231578,0.00239196,0.03278863,0.042354779
06/26/2019,0.00127767,0.038066613,0.001073622,0.020257711,0.009066669,0.011640297,0.018710812,0.021108059,0.036136955,0.016635527,0.024924652,0.030752885,0.017493997,0.045891741,0.009991164,0.019592455,0.034675893
06/27/2019,0.020904473,0.000381214,0.049694411,0.006871116,0.007842095,0.047672026,0.04358434,0.015710557,0.046333229,0.032621334,0.016958803,0.013406979,0.007346686,0.041188246,0.007777875,2.47E-06,0.020659224
06/28/2019,0.040972274,0.007584798,0.001345285,0.006766642,0.001213195,0.043689049,0.04289949,0.044171298,0.005080361,0.036217551,0.022081351,0.021398997,0.048372177,0.004860281,0.020156607,0.047684134,0.038431716
06/29/2019,0.020822109,0.02436131,0.001477797,0.045149389,0.014550975,0.025644783,0.032108156,0.043767186,0.041080023,0.01007222,0.043230934,0.034087704,0.017424385,0.04986178,0.037660418,0.037777051,0.029166991
06/30/2019,0.011107796,0.049270305,0.038854047,0.031132997,0.005251978,0.031867343,0.032344887,0.026243865,0.042002917,0.010458068,0.024450082,0.040047408,0.022918478,0.009688513,0.034590603,0.033115063,0.029193223
07/01/2019,0.038029623,0.010863878,0.036372583,0.029826696,0.040114049,0.030406811,0.011941101,0.04376908,0.011964227,0.022822384,0.00218004,0.027012086,0.0326162,0.043900385,0.007479829,0.02084611,0.030183939
07/02/2019,0.000584453,0.029378625,0.023656903,0.030218084,0.002911858,0.047108415,0.044351767,0.024333685,0.041710168,0.033204138,0.024010353,0.047078571,0.019504601,0.01703074,0.047561681,0.045799923,0.034024061
07/03/2019,0.036522177,0.002846869,0.008919849,0.022095921,0.012098675,0.023499214,0.038404034,0.023080911,0.030327616,0.042199891,0.038207403,0.044459813,0.031803732,0.039091983,0.009694029,0.004129582,0.042922276
07/04/2019,0.048638382,0.009374158,0.003893773,0.032671429,0.039736497,0.013370185,0.039336547,0.024460525,0.002833543,0.007087961,0.042523544,0.013654211,0.012433089,0.00768281,0.004443171,0.000549068,0.007370974
07/05/2019,0.046960012,0.038947586,0.027210534,0.030372184,0.00824455,0.008096815,0.009933236,0.026521709,0.014293218,0.028500331,0.026743748,0.000467412,0.009106088,0.033471824,0.025618819,0.017044437,0.024775332
07/06/2019,0.046450804,0.034609248,0.040154831,0.001349457,0.034920095,0.019928741,0.026597144,0.042749622,0.029840842,0.007151379,0.037647759,0.023534751,0.040225088,0.04144643,0.027481331,0.045909802,0.003255138
07/07/2019,0.029801303,0.042932514,0.040213567,0.016186896,0.031288553,0.013546551,0.034079065,0.046169337,0.030201741,0.039539596,0.012897883,0.021470952,0.021271485,0.048427171,0.010273157,0.029674083,0.008196465
07/08/2019,0.004698353,0.017717425,0.020681206,0.037186332,0.021130501,0.005079377,0.018053734,0.04144441,0.0197238,0.040130086,0.011119007,0.032625443,0.018445888,0.03932249,0.008311334,0.036080747,0.046367967
07/09/2019,0.030906087,0.026123518,0.009185565,0.008324099,0.022696295,0.047893424,0.0271993,0.002674676,0.047339452,0.035348429,0.04815749,0.007942556,0.04099753,0.041717629,0.01678611,0.042625505,0.003785756
07/10/2019,0.039989201,0.020147941,0.001286534,0.038050592,0.039360972,2.59E-02,0.014437168,0.029641757,0.049330497,0.038563309,0.045249986,0.038818947,0.02658186,0.021587477,0.020344253,0.022864503,0.015645558
07/11/2019,0.005204403,0.017941023,0.04498888,0.014522919,0.034386747,0.029909362,0.003069115,0.049424297,0.036426043,0.003645297,0.033466468,0.00689599,0.020971894,0.046008677,0.0186149,0.028166765,0.024213133
07/12/2019,0.036982451,0.036733959,0.042901106,0.007523811,0.015923163,0.00130182,0.006954159,0.030154883,0.028993023,0.017466145,0.036476382,0.044500024,0.04378307,0.004827294,0.047770729,0.030476573,0.03584114
07/13/2019,0.008644198,0.007814794,0.015279811,0.038868277,0.037006976,0.018554239,0.002034579,0.005512879,0.029701513,0.041656437,0.034820494,0.002966045,0.037544532,0.04308635,0.008893242,0.003335731,0.036449528
07/14/2019,0.006638312,0.041353319,0.038712777,0.007827846,0.031552824,0.031403981,0.024040062,0.040244017,0.037456891,0.023215762,0.039300915,0.030941142,0.024565444,0.044656121,0.009578046,0.02616493,0.010018848
07/15/2019,0.016892085,0.034823356,0.029538394,0.010288831,0.041876253,0.001798872,0.041519723,0.029775056,0.04997794,0.011227603,0.044847769,0.022038176,0.029834748,0.014500243,0.038017749,0.037010015,0.009812538
07/16/2019,0.031791824,0.03876532,0.000191603,0.007429429,0.003663406,0.015517877,0.003525863,0.030038625,0.001959627,0.04894051,0.048971476,0.011981154,0.023405356,0.013507833,0.015536299,0.022675023,0.04327736
07/17/2019,0.015408718,0.010868939,0.000987862,0.049992356,0.027367748,0.039987604,0.023717445,0.026964728,0.043740708,0.035750616,0.032464208,0.030327041,0.023653712,0.030022439,0.016553712,0.040532185,0.041166002
07/18/2019,0.003127037,0.002679674,0.032590234,0.003697622,0.008253123,0.027744276,0.049791437,0.007556936,0.040997236,0.0166987,0.009325039,0.044990817,0.029130523,0.031745733,0.000438241,0.049653608,0.01868171
07/19/2019,0.044907488,0.015183776,0.043753979,0.031203495,0.0417195,0.046793026,0.017735269,0.040694447,0.026973853,0.048138844,0.030416872,0.032952648,0.015284592,0.012752027,0.025035126,0.013815028,0.049764863
07/20/2019,0.023672977,0.037641389,0.040933324,0.034549496,0.049645385,0.032391427,0.048957809,0.041788823,0.011546204,0.034747622,0.00262989,0.03236816,0.040425713,0.033224791,0.000386607,0.00213065,0.031682078
07/21/2019,0.001620321,0.044334264,0.037071074,0.023434782,0.006241042,0.039841784,0.008622586,0.043831566,0.014853842,0.018035765,0.010627022,0.036563236,0.036272552,0.021314432,0.04159919,0.028365206,0.016161714
07/22/2019,0.011146874,0.041747108,0.029432379,0.045270902,0.022695656,0.041420881,0.003119585,0.041006093,0.03005748,0.027290289,0.036855763,0.001615805,0.024781185,0.020955979,0.039599433,0.012520975,0.00333526
07/23/2019,0.008433973,0.043751233,0.007384817,0.037809292,0.034292228,0.049115567,0.048416013,0.015236319,0.036540887,0.027761541,0.005678404,0.043229861,0.035997597,0.028159687,0.019102062,0.008338201,0.0006628
07/24/2019,0.021374504,0.036767739,0.004250344,0.020468071,0.041132555,0.040115776,0.005428943,0.021565188,0.012958014,0.037070403,0.047220052,0.004607351,0.000801688,0.022293704,0.008964767,0.012279276,0.03617237
07/25/2019,0.001616178,0.002630556,0.008314806,0.002056246,0.010836099,0.009463079,0.048677505,0.039059451,0.022777051,0.00232684,0.036985597,0.002167128,0.04800812,0.004559845,0.030956697,0.006167828,0.01620555
07/26/2019,0.047861832,0.002641927,0.039452528,0.024142393,0.044501054,0.04096391,0.04601884,0.023209745,0.024947707,0.042234585,0.029869051,0.03932502,0.003671312,0.012688536,0.022724566,0.031783425,0.014933781
07/27/2019,0.002916147,0.035046793,0.022373312,0.011283559,0.003404421,0.034440716,0.04445976,0.035788322,0.038878113,0.035270497,0.022983574,0.035201223,0.01364752,0.014264405,0.034465773,0.048180829,0.021176576
07/28/2019,0.025240209,0.047974468,0.04231389,0.000254392,0.045894943,0.022764319,0.037306804,0.04483762,0.023438532,0.02719068,0.016210833,0.020089632,0.029209564,0.032226652,0.002133866,0.044814151,0.004275625
07/29/2019,0.025607976,0.039911866,0.004332069,0.029112933,0.025574773,0.026852595,0.016767426,0.017551417,0.017652286,0.039789557,0.004219133,0.043611098,0.015586275,0.049440025,0.03238717,0.030078364,0.038565058
07/30/2019,0.037158692,0.035011514,0.035970755,0.048647036,0.02902992,0.03546801,0.030239775,0.046531859,0.04102338,0.013979801,0.026329168,0.00307465,0.028861159,0.014204681,0.009318479,0.031579318,0.040322284
07/31/2019,0.048794131,0.048194564,0.045604029,0.033233313,0.019452408,0.020234965,0.024821969,0.007348421,0.007278042,0.048871443,0.032995126,0.020415526,0.029870866,0.047805015,0.026314812,0.017823967,0.02130178
08/01/2019,0.007313168,0.02213887,0.026584207,0.041114607,0.040891102,0.012248245,0.04636609,0.031861142,0.016567058,0.04849579,0.014227726,0.04724505,0.020841903,0.02580006,0.011002976,0.015435414,0.046723155
08/02/2019,0.019067156,0.042251046,0.007501116,0.034587819,0.039576027,0.010434713,0.046749992,0.047904771,0.048475781,0.006551107,0.002761192,0.029112233,0.001904636,0.035628506,0.012469546,0.045480983,0.007828456
08/03/2019,0.004139517,0.002016518,0.035232738,0.001361122,0.000959792,0.043277636,0.049235701,0.026459345,0.039488954,0.030458006,0.017108904,0.009268618,0.046606295,0.046509691,0.02294123,0.00041195,0.047649668
08/04/2019,0.03102473,0.035266084,0.049818944,0.020252108,0.03516579,0.030456552,0.021565443,0.01266172,0.000870276,0.002566349,0.038986723,0.017115946,0.020635113,0.003312404,0.006328927,0.041810262,0.017504622
08/05/2019,0.023272203,0.041476849,0.020847174,0.01386955,0.045634199,0.021487725,0.001386298,0.009884542,0.014799889,0.042162638,0.044563819,0.019588088,0.009664997,0.019140884,0.011363916,0.021481272,0.044288161
08/06/2019,0.005169749,0.002068367,0.034059516,0.02079556,0.042754759,0.015461064,0.040707198,0.017371849,0.031867911,0.042328635,0.042781556,0.021987357,0.040207291,0.036604926,0.049310338,0.032827485,0.017965177
08/07/2019,0.015061459,0.013869305,0.009923283,0.032728695,0.038997711,0.038087207,0.022577431,0.034297816,0.044198468,0.037204452,0.0069382,0.007205882,0.044009397,0.009779768,0.049249369,0.021687676,0.016999609
08/08/2019,0.031945688,0.015159238,0.015857269,0.034357431,0.033334593,0.047909889,0.044811049,0.026584918,0.007303414,0.033478594,0.049769213,0.046270872,0.035588071,0.027712562,0.049448574,0.01527957,0.045086295
08/09/2019,0.037506288,0.000460352,0.008055175,0.027381602,0.036551036,0.037142463,0.001943345,0.049884372,0.003375061,0.00305627,0.022602347,0.004611535,0.009996277,0.04603572,0.016721294,0.021519971,0.035529077
08/10/2019,0.007361396,0.020303357,0.037368529,0.047231518,0.034773867,0.009815705,0.020400981,0.032345373,0.011644627,0.024993072,0.040557887,0.029160443,0.013183089,0.042100121,0.004308305,0.010411466,0.00483736
08/11/2019,0.014140854,0.025722063,0.046757117,0.047342114,0.034654863,0.006677721,0.010243963,0.020018138,0.005603035,0.001941779,0.038437668,0.002362481,0.005666262,0.006553893,0.013396384,0.048312971,0.005088639
08/12/2019,0.021172012,0.035706229,0.04925346,0.010702755,0.045567942,0.018015604,0.022003434,0.000897028,0.044588187,0.040050659,0.049417008,0.034433336,0.041836232,0.027094842,0.004240782,0.030730442,0.0491079
08/13/2019,0.033250114,0.019067787,0.014406993,0.032465611,0.023200477,0.041632883,0.028962588,0.036569395,0.046543027,0.017227073,0.03866372,0.00329207,0.018178624,0.027504546,0.005576484,0.034183139,0.010793673
08/14/2019,0.042774512,0.000950074,0.040768424,0.046244912,0.032753123,0.005115036,0.042130652,0.00955488,0.034675614,0.044085183,0.027157022,0.006105967,0.037380965,0.030474455,0.011626814,0.035558337,0.008797543
08/15/2019,0.001409421,0.028890907,0.021941352,0.006417774,0.022859944,0.013218039,0.043951031,0.036274172,0.033102161,0.014345811,0.033560008,0.006993444,0.026957454,0.020006967,0.02085142,0.003816329,0.003176056
08/16/2019,0.00184493,0.041623607,0.00246416,0.016004623,0.006286639,0.039747921,0.001060254,0.037080327,0.00765353,0.001692081,0.01715362,0.031545555,0.017376425,0.016086502,0.0019761,0.01517713,0.012484797
08/17/2019,0.041252825,0.025163246,6.75E-05,0.00964982,0.022960242,4.49E-05,0.020950375,0.02658103,0.02042689,0.028249106,0.044619466,0.027250855,0.023895603,0.022949634,0.022734552,0.001919002,0.028526728
08/18/2019,0.029410035,0.045820425,0.00040463,0.002527846,0.00059081,0.038040815,0.039328561,0.026594057,0.013747058,0.032849816,0.00388864,0.0144799,0.032977082,0.008863701,0.031192142,0.02449478,0.030138523
08/19/2019,0.008036044,0.041286097,0.023995927,0.022254805,0.047530908,0.003956404,0.02083828,0.049191439,0.016205953,0.009406379,0.046434724,0.029934502,0.033731827,0.011520829,0.00071622,0.021531862,0.009073834
08/20/2019,0.045215095,0.023832416,0.022263926,0.016827651,0.032441048,0.006937176,1.33E-02,0.049440541,0.037681822,0.00832022,0.039605186,0.027069869,0.004277959,0.044927386,0.048929175,0.005872874,0.027567731
08/21/2019,0.037312809,0.005874599,0.036970646,0.002260911,0.041179679,0.003291771,0.044126254,0.008344363,0.022435234,0.00709037,0.013165269,0.022250616,0.020534287,0.043606058,0.042108888,0.02690265,0.037156088
08/22/2019,0.031216128,0.004698795,0.041065605,0.009978173,0.003622305,0.00966632,0.049602134,0.035018415,0.003654987,0.000211681,0.029619571,0.039009226,0.018034382,0.020241482,0.000913603,0.041030304,0.001022599
08/23/2019,0.010043174,0.049353665,0.011027403,0.022785406,0.045575143,0.032666031,0.020794712,0.010197943,0.026703199,0.043616912,0.039559866,0.042477513,0.03381614,0.019579478,0.031282176,0.04110705,0.041897709
08/24/2019,0.029742035,0.049872,0.036249786,0.040966471,0.042040575,0.019726152,0.046671326,0.043316982,0.037381888,0.048845266,0.036111856,0.015282368,0.032908512,0.038924115,0.046702909,0.023649088,0.039416299
08/25/2019,0.027205333,0.025994646,0.038812185,0.01110122,0.012061273,0.031175201,0.042802582,0.045547125,0.018993273,0.005599629,0.033937146,0.01457799,0.045985266,0.010429777,0.011515731,0.04498385,0.035789697
08/26/2019,0.003407871,0.029910167,0.048283087,0.010004646,0.003920654,0.010652161,0.010668951,0.00209234,0.003735745,0.037443207,0.043781583,0.04679476,0.030077929,0.025114183,0.003293563,0.001502095,0.038717112
08/27/2019,0.02532274,0.046979591,0.043019389,0.038111607,0.00060819,0.002342073,0.045380619,0.04990233,0.016197961,0.038632319,0.007350738,0.038930901,0.012408357,0.019356388,0.032028007,0.029383002,0.048931248
08/28/2019,0.019454412,0.009206318,0.024744092,0.023508835,0.020425591,0.03699805,0.029185019,0.047074124,0.039855449,0.009732156,0.005067589,0.033912912,0.020837282,0.0370053,0.027588721,0.048036546,0.028790628
08/29/2019,0.017404692,0.019027205,0.026807094,0.041646295,0.018942944,0.025860836,0.026379884,0.018045897,0.048101278,0.008218089,0.010340102,0.027177988,0.017673671,0.037139283,0.036427744,0.020240329,0.020005206
08/30/2019,0.02548145,0.002354253,0.037410592,0.004369465,0.029884034,0.033989656,0.027697145,0.046985147,0.016816534,0.011971949,0.047069269,0.040337004,0.042451396,0.027566276,0.040507397,0.002982226,0.0406298
08/31/2019,0.047055232,0.028462574,0.040853844,0.039606055,0.006621217,0.036979635,0.003144139,0.035945428,0.011304455,0.026992682,0.030297128,0.046226515,0.016159198,0.028786952,0.023538059,0.031972933,0.002338414
09/01/2019,0.005261817,0.025041119,0.019778257,0.030460817,0.008319147,0.010873611,0.020783643,0.049698229,0.030679731,0.030560194,0.016947794,0.0377147,0.014995944,0.047793693,0.005275157,0.019089355,0.020399088
09/02/2019,0.038004883,0.011357403,0.036057484,0.023157783,0.027457502,0.035212783,0.042887935,0.036400321,0.038808885,0.030535509,0.022027317,0.047812007,0.031737849,0.045499128,0.026721604,0.020839119,0.009460029
09/03/2019,0.018419185,0.023022767,0.046494932,0.030494817,0.012006735,0.038192272,0.016116199,0.021478093,0.042480109,0.01995859,0.028184457,0.036086638,0.047346246,0.038721473,0.045432693,0.006041068,0.001898
09/04/2019,0.027585106,0.020060174,0.003718677,0.042051482,0.021549845,0.031466625,0.016807705,0.038936617,0.024574166,0.002075791,0.012447632,0.018993758,0.025713487,0.027861546,0.000762792,0.031331902,0.007173297
09/05/2019,0.026957617,0.025384489,0.005820817,0.001641615,0.043042187,0.026414769,0.029996657,0.01630777,0.009542724,0.040950971,0.04044306,0.049655214,0.020022932,0.016503989,0.033744495,0.007223051,0.020290429
09/06/2019,0.039274804,0.022752419,0.027711919,0.002032116,0.020215498,0.047126531,0.029192954,0.030456788,0.017106835,0.020978938,0.003985328,0.042382889,0.028271175,0.026274351,0.04127187,0.026146953,0.042888392
09/07/2019,0.042908635,0.029683787,0.04280596,0.049450956,0.029362249,0.021689642,0.000304074,0.033619686,0.030964128,0.026760412,0.031273842,0.030522661,0.049549467,0.011711887,0.031959534,0.035314851,0.008685516
09/08/2019,0.000539616,0.020540522,0.000418225,0.032318661,0.009464718,0.01616973,0.041703185,0.019123717,0.02353324,0.026489447,0.003284241,0.035919308,0.001195894,0.01143309,0.02036196,0.027076009,0.015749314
09/09/2019,0.018240845,0.022366098,0.01699478,0.045960267,0.044839082,0.017943109,0.005853098,0.002908357,0.005527335,0.039174098,0.006130702,0.031612201,0.013058951,0.014166299,0.00752149,0.000902711,0.01173119
09/10/2019,0.012653948,0.039895316,0.046332501,0.041491318,0.017097455,0.036802832,0.002383733,0.015160767,0.044120235,0.031863008,0.030857889,0.021628749,0.038325593,0.033802177,0.00635999,0.041806983,0.005800395
09/11/2019,0.037752467,0.026768343,0.009165546,0.045031841,0.033739156,0.006785702,0.017523031,0.040855324,0.045152412,0.018471188,0.045140559,0.004978994,0.036935698,0.029497778,0.038100612,0.001577853,0.045682426
09/12/2019,0.008806493,0.008296341,0.042837916,0.003177709,0.03296932,0.00317467,0.048908641,0.030739464,0.000617007,0.014025369,0.01567714,0.040295079,0.030349619,0.007134981,0.028323916,0.006756518,0.00850315
09/13/2019,0.049228461,0.015374647,0.018283038,0.019854563,0.01888559,0.010913971,0.009842727,0.038379895,0.017270646,0.021124351,0.0047395,0.016086615,0.023679429,0.036678334,0.021651461,0.027966228,0.03836465
09/14/2019,0.008215342,0.048761614,0.048774815,0.019764449,0.001939854,0.030810443,0.014462932,0.007111633,0.011113568,0.012595399,0.045913676,0.037030442,0.032743274,0.005951288,0.002244867,0.027342339,0.026810989
09/15/2019,0.034204884,0.005479852,0.013277261,0.005556736,0.025859089,0.043727973,0.025645444,0.027670361,0.023920439,0.022427467,0.003580625,0.039663709,0.042822279,0.037544062,0.026362943,0.033620474,0.029167992
